21957,2015-06-15,Polska,Maszt balastowy,Wzór przemysłowy,Mateusz Rynkiewicz/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
21958,2015-06-15,Polska,"Oznaczenie graficzne szlaku e-turystyki, w tym zwłaszcza turystyki religijnej",Wzór przemysłowy,Anna Maria Kowalczyk/Kamil Kowalczyk/Agnieszka Zwirowicz-Rutkowska/Artur Janowski/Michał Marek Bednarczyk/Agnieszka Chojka,"Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Geodezji, Inżynierii Przestrzennej i Budownictwa"
21960,2016-02-25,Polska,Żyrandol,Wzór przemysłowy,Iwona Dzierżko-Bukal,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
21961,2016-02-25,Polska,Zestaw mebli,Wzór przemysłowy,Iwona Dzierżko-Bukal,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
21963,2016-02-25,Polska,Siedzisko,Wzór przemysłowy,Iwona Dzierżko-Bukal,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
22065,2016-04-13,Polska,Wtyczka,Wzór przemysłowy,Joanna Jarza/Jacek Ryń/Jarosław Szymański,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
22099,2015-08-10,Polska,Stelaż do montażu kolektora słonecznego,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22100,2015-08-10,Polska,Stelaż do montażu kolektora słonecznego,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22104,2015-08-10,Polska,Stelaż do montażu kolektora słonecznego,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22109,2015-08-10,Polska,Stelaż do montażu kolektora słonecznego.,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22139,2016-05-18,Polska,Zestaw mebli,Wzór przemysłowy,Iwona Dzierżko-Bukal,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
22152,2016-05-31,Polska,Elastyczna płyta izolacyjna,Wzór przemysłowy,Bożena Orlik-Kożdoń,Politechnika Śląska; Wydział Budownictwa; Katedra Budownictwa Ogólnego i Fizyki Budowli
22534,2016-06-09,Polska,Przyrząd pomiarowy pięćdziesiąt dwa,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22535,2016-06-09,Polska,Przyrząd pomiarowy pięćdziesiąt jeden,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22536,2016-06-09,Polska,Przyrząd pomiarowy pięćdziesiąt,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22537,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści dziewięć,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22538,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści osiem,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22539,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści siedem,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22540,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści sześć,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22541,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści pięć,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22542,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści cztery,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22543,2016-06-09,Polska,Przyrząd pomiarowy czterdzieści trzy,Wzór przemysłowy,Andrzej Stefan Aniszewicz,Instytut Kolejnictwa
22583,2016-10-19,Polska,Sofa,Wzór przemysłowy,Roman Kurzawski/Anna Marta Pyrkosz/Sylwia Małgorzata Długoszewska,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz
22584,2016-03-01,Polska,Płyta podjazdowa,Wzór przemysłowy,Bronisław Andrzej Samujło,Politechnika Lubelska; Wydział Mechaniczny; Katedra Technologii i Przetwórstwa Tworzyw Polimerowych
22585,2016-03-01,Polska,Płyta podjazdowa,Wzór przemysłowy,Bronisław Andrzej Samujło,Politechnika Lubelska; Wydział Mechaniczny; Katedra Technologii i Przetwórstwa Tworzyw Polimerowych
22623,2016-03-23,Polska,Anteny szerokopasmowe,Wzór przemysłowy,Konrad Markiewicz/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22633,2016-10-19,Polska,Krzesło.,Wzór przemysłowy,Krzysztof Józef Groń,Politechnika Śląska; Wydział Architektury; Katedra Sztuk Pięknych i Projektowych
22634,2016-10-19,Polska,Pudełko.,Wzór przemysłowy,Krzysztof Józef Groń,Politechnika Śląska; Wydział Architektury; Katedra Sztuk Pięknych i Projektowych
22671,2016-05-23,Polska,Stanowisko do badania stopnia ochrony obudowy,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22672,2016-05-23,Polska,Pulpit sterujący,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22673,2016-05-23,Polska,Regulator wysokości siłownika,Wzór przemysłowy,Szymon Maciej Lisiecki/Jakub Paweł Lisiecki/Robert Dudek/Piotr Andrzej Mitas,Przemysłowy Instytut Motoryzacji
22689,2016-09-30,Polska,Obudowa elektronicznego terminala biometrycznego HandVein,Wzór przemysłowy,Tomasz Gregorczuk/Mirosław Owczarek,Instytut Maszyn Matematycznych
22690,2016-09-30,Polska,Obudowa elektronicznego terminala biometrycznego VeinGuard,Wzór przemysłowy,Przemysław Cychowski/Tomasz Nalborski/Mirosław Owczarek,Instytut Maszyn Matematycznych
22692,2016-09-30,Polska,Obudowa elektronicznego terminala biometrycznego IMMFVein,Wzór przemysłowy,Tomasz Gregorczuk/Mirosław Owczarek,Instytut Maszyn Matematycznych
22694,2016-09-30,Polska,Obudowa elektronicznego kontrolera MSP3,Wzór przemysłowy,Tomasz Gregorczuk/Mirosław Owczarek,Instytut Maszyn Matematycznych
22695,2016-09-30,Polska,Obudowa elektronicznego terminala zbliżeniowego IMMProx 100,Wzór przemysłowy,Tomasz Gregorczuk/Mirosław Owczarek,Instytut Maszyn Matematycznych
22696,2016-09-30,Polska,Obudowa elektronicznego terminala kart magnetycznych CK100,Wzór przemysłowy,Mirosław Owczarek,Instytut Maszyn Matematycznych
22740,2016-05-23,Polska,Rama stanowiska do badania przewodów elastycznych,Wzór przemysłowy,Szymon Maciej Lisiecki/Jakub Paweł Lisiecki/Robert Dudek/Piotr Andrzej Mitas,Przemysłowy Instytut Motoryzacji
22741,2016-05-23,Polska,Kolumna do regulacji obciążenia,Wzór przemysłowy,Robert Dudek/Jakub Paweł Lisiecki/Piotr Andrzej Mitas/Szymon Maciej Lisiecki,Przemysłowy Instytut Motoryzacji
22744,2016-05-23,Polska,Uchwyt mikrofonowy,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22745,2016-05-23,Polska,Nalepka informacyjna,Wzór przemysłowy,Bogusław Tadeusz Leśnikowski,Przemysłowy Instytut Motoryzacji
22766,2016-05-23,Polska,Rolka badawcza,Wzór przemysłowy,Piotr Andrzej Mitas/Szymon Maciej Lisiecki/Jakub Paweł Lisiecki/Robert Dudek,Przemysłowy Instytut Motoryzacji
22767,2016-05-24,Polska,Wózek transportowy,Wzór przemysłowy,Bogusław Tadeusz Leśnikowski,Przemysłowy Instytut Motoryzacji
22768,2016-05-23,Polska,Nalepka informacyjna,Wzór przemysłowy,Bogusław Tadeusz Leśnikowski,Przemysłowy Instytut Motoryzacji
22771,2016-05-23,Polska,Kolumna do rolek badawczych,Wzór przemysłowy,Robert Dudek/Szymon Maciej Lisiecki/Piotr Andrzej Mitas/Jakub Paweł Lisiecki,Przemysłowy Instytut Motoryzacji
22782,2016-05-18,Polska,Karta zgłoszenia,Wzór przemysłowy,Łukasz Żołądek,Przemysłowy Instytut Motoryzacji
22783,2016-05-18,Polska,Waliza transportowa,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22784,2016-05-18,Polska,Karta badań,Wzór przemysłowy,Łukasz Żołądek/Zygmunt Lewko,Przemysłowy Instytut Motoryzacji
22786,2016-05-18,Polska,Statyw na urządzenia,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22789,2016-05-18,Polska,Piasta redukcyjna,Wzór przemysłowy,Łukasz Żołądek,Przemysłowy Instytut Motoryzacji
22790,2016-05-18,Polska,Uchwyt badawczy,Wzór przemysłowy,Piotr Zbigniew Kadyk/Katarzyna Helena Suchocka/Andrzej Witold Zawistowski,Przemysłowy Instytut Motoryzacji
22791,2016-05-18,Polska,Stanowisko badawcze,Wzór przemysłowy,Katarzyna Helena Suchocka/Piotr Zbigniew Kadyk/Andrzej Witold Zawistowski,Przemysłowy Instytut Motoryzacji
22792,2016-05-18,Polska,Stanowisko badawcze,Wzór przemysłowy,Andrzej Witold Zawistowski/Piotr Zbigniew Kadyk/Katarzyna Helena Suchocka,Przemysłowy Instytut Motoryzacji
22793,2016-05-30,Polska,Obudowa lokalizatora,Wzór przemysłowy,Karol Jędrasiak/Witold Jarosław Ilewicz/Adam Piotr Gałuszka/Jan Józef Kwiatkowski/Aleksander Michał Nawrat,"Politechnika Śląska; Wydział Automatyki, Elektroniki i Informatyki; Instytut Automatyki"
22808,2016-06-03,Polska,Anteny szerokopasmowe,Wzór przemysłowy,Konrad Markiewicz/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22809,2016-06-03,Polska,Anteny szerokopasmowe,Wzór przemysłowy,Konrad Markiewicz/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22812,2016-10-24,Polska,Fotel.,Wzór przemysłowy,Krzysztof Józef Groń,Politechnika Śląska; Wydział Architektury; Katedra Sztuk Pięknych i Projektowych
22813,2016-10-24,Polska,FOTEL,Wzór przemysłowy,Krzysztof Józef Groń,Politechnika Śląska; Wydział Architektury; Katedra Sztuk Pięknych i Projektowych
22854,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Daniel Wilczewski/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22855,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Daniel Wilczewski/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22856,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Daniel Wilczewski/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22857,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22858,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Daniel Wilczewski/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22859,2016-07-08,Polska,Suwnica,Wzór przemysłowy,Daniel Wilczewski/Zenon Włodzimierz Syroka,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
22863,2016-10-31,Polska,Nożyce,Wzór przemysłowy,Danuta Bukowiecka/Zbigniew Mariusz Adamiak/Paweł Jastrzębski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Medycyny Weterynaryjnej/Wyższa Szkoła Policji w Szczytnie; Wydział Bezpieczeństwa Wewnętrznego
22875,2016-06-09,Polska,Walizkowy zestaw diagnostyczny,Wzór przemysłowy,Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza/Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski,Przemysłowy Instytut Motoryzacji
22876,2016-06-09,Polska,Urządzenie do pomiaru siły w sprzęgu,Wzór przemysłowy,Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza/Andrzej Paweł Włodarczyk,Przemysłowy Instytut Motoryzacji
22877,2016-06-09,Polska,Urządzenie do pomiaru prędkości,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22878,2016-06-09,Polska,Adapter kulowy do badania urządzeń najazdowych,Wzór przemysłowy,Jakub Łukasz Ogłaza/Andrzej Paweł Włodarczyk/Antoni Mirosław Kidawski/Wojciech Dariusz Kacperski/Andrzej Tadeusz Caban,Przemysłowy Instytut Motoryzacji
22879,2016-06-09,Polska,Podgrzewacz powietrza,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22880,2016-06-09,Polska,Zbiornik pneumatyczny,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22881,2016-06-09,Polska,Stanowisko badań trwałościowych elementów pneumatycznych typ D,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22882,2016-06-09,Polska,Stanowisko badań trwałościowych elementów pneumatycznych typ M,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22883,2016-06-09,Polska,Urządzenie do wyznaczania charakterystyk siłowników,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22884,2016-06-09,Polska,Adapter siłownika nurnikowego,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Jakub Łukasz Ogłaza/Andrzej Tadeusz Caban,Przemysłowy Instytut Motoryzacji
22885,2016-06-09,Polska,Adapter siłownika sprężynowego,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Andrzej Tadeusz Caban/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22886,2016-06-09,Polska,Wspornik do stanowiska badawczego,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Andrzej Tadeusz Caban/Antoni Mirosław Kidawski/Jakub Łukasz Ogłaza/Wojciech Dariusz Kacperski,Przemysłowy Instytut Motoryzacji
22887,2016-06-07,Polska,Adapter haka dynamometrycznego,Wzór przemysłowy,Antoni Mirosław Kidawski/Andrzej Paweł Włodarczyk/Wojciech Dariusz Kacperski/Jakub Łukasz Ogłaza/Andrzej Tadeusz Caban,Przemysłowy Instytut Motoryzacji
22888,2016-06-07,Polska,Wspornik pod siłownik pneumatyczny,Wzór przemysłowy,Andrzej Paweł Włodarczyk/Andrzej Tadeusz Caban/Wojciech Dariusz Kacperski/Antoni Mirosław Kidawski/Jakub Łukasz Ogłaza,Przemysłowy Instytut Motoryzacji
22889,2016-06-07,Polska,Mobilne stanowisko badawcze,Wzór przemysłowy,Paweł Jan Posuniak/Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
22890,2016-06-07,Polska,Urządzenie do badania zdolności rozpraszania energii,Wzór przemysłowy,Marek Arczewski/Mieczysław Lewandowski/Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
22891,2016-06-07,Polska,Urządzenie pomiarowe,Wzór przemysłowy,Hubert Kamil Kowieski/Zbigniew Juliusz Błaszkowski/Dariusz Paweł Mitas,Przemysłowy Instytut Motoryzacji
22892,2016-06-07,Polska,Urządzenie do badania mierników obrotu,Wzór przemysłowy,Daniel Sterniczuk/Jerzy Piotr Czapla,Przemysłowy Instytut Motoryzacji
22893,2016-06-07,Polska,Stojak na manekiny,Wzór przemysłowy,Marek Arczewski/Jacek Paweł Biłobran,Przemysłowy Instytut Motoryzacji
22894,2016-06-07,Polska,Urządzenie do wyciągania obłych elementów,Wzór przemysłowy,Marek Arczewski/Waldemar Leon Filutowski/Mieczysław Lewandowski,Przemysłowy Instytut Motoryzacji
22895,2016-06-07,Polska,Statyw mikrofonowy,Wzór przemysłowy,Daniel Sterniczuk,Przemysłowy Instytut Motoryzacji
22897,2016-06-07,Polska,Stanowisko pomiarowe,Wzór przemysłowy,Bogusław Tadeusz Leśnikowski,Przemysłowy Instytut Motoryzacji
22898,2016-06-07,Polska,Stanowisko do wzorcowania,Wzór przemysłowy,Marek Żbikowski/Łukasz Żołądek/Dariusz Więckowski,Przemysłowy Instytut Motoryzacji
22899,2016-06-07,Polska,Urządzenie pomiarowe,Wzór przemysłowy,Hubert Kamil Kowieski/Dariusz Paweł Mitas/Zbigniew Juliusz Błaszkowski,Przemysłowy Instytut Motoryzacji
22900,2016-06-07,Polska,Urządzenie pomiarowe,Wzór przemysłowy,Hubert Kamil Kowieski/Dariusz Paweł Mitas/Zbigniew Juliusz Błaszkowski,Przemysłowy Instytut Motoryzacji
22901,2016-06-07,Polska,Stanowisko do badań statycznej stateczności poprzecznej,Wzór przemysłowy,Zbigniew Juliusz Błaszkowski/Jacek Piotr Miklaszewski/Tomasz Pusty/Andrzej Sylwester Kornatowski,Przemysłowy Instytut Motoryzacji
22902,2016-06-07,Polska,Stanowisko badawcze,Wzór przemysłowy,Andrzej Sylwester Kornatowski/Zbigniew Juliusz Błaszkowski/Jacek Piotr Miklaszewski,Przemysłowy Instytut Motoryzacji
22903,2016-06-07,Polska,Stanowisko badawcze,Wzór przemysłowy,Tomasz Pusty/Andrzej Sylwester Kornatowski/Zbigniew Juliusz Błaszkowski,Przemysłowy Instytut Motoryzacji
22904,2016-06-07,Polska,Stanowisko badawcze,Wzór przemysłowy,Jacek Piotr Miklaszewski/Andrzej Sylwester Kornatowski/Tomasz Pusty/Zbigniew Juliusz Błaszkowski,Przemysłowy Instytut Motoryzacji
22905,2016-06-07,Polska,Wycieraczka do szyb samochodowych,Wzór przemysłowy,Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
22906,2016-06-07,Polska,Cążki tnące,Wzór przemysłowy,Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
22907,2016-06-07,Polska,Cążki tnące,Wzór przemysłowy,Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
22908,2016-06-07,Polska,Oprzyrządowanie badawcze,Wzór przemysłowy,Andrzej Sylwester Kornatowski/Hubert Kamil Kowieski/Tomasz Pusty/Zbigniew Juliusz Błaszkowski,Przemysłowy Instytut Motoryzacji
22909,2016-06-07,Polska,Mobilny zbiornik,Wzór przemysłowy,Tomasz Pusty/Zbigniew Juliusz Błaszkowski/Andrzej Sylwester Kornatowski/Hubert Kamil Kowieski,Przemysłowy Instytut Motoryzacji
22910,2016-06-07,Polska,Urządzenie pomiarowe,Wzór przemysłowy,Hubert Kamil Kowieski/Zbigniew Juliusz Błaszkowski/Dariusz Paweł Mitas,Przemysłowy Instytut Motoryzacji
22911,2016-06-06,Polska,Stanowisko badawcze,Wzór przemysłowy,Katarzyna Helena Suchocka/Andrzej Witold Zawistowski/Piotr Zbigniew Kadyk,Przemysłowy Instytut Motoryzacji
22960,2016-11-03,Polska,Kurtka damska,Wzór przemysłowy,Anna Marta Pyrkosz/Izabela Katarzyna Śliwa,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz
22961,2016-11-03,Polska,Suknia damska,Wzór przemysłowy,Ewelina Joanna Jończyk/Anna Marta Pyrkosz/Joanna Aleksandra Jasek/Anna Maria Hanysz,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz
22962,2016-11-03,Polska,Tunika damska,Wzór przemysłowy,Anna Marta Pyrkosz/Marta Magdalena Mosiołek,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz
22971,2016-07-20,Polska,Pałeczka,Wzór przemysłowy,Damian Krzesimowski/Artur Marek Ściana,Politechnika Świętokrzyska; Wydział Zarządzania i Modelowania Komputerowego
22976,2016-05-23,Polska,Blokada tarczy piasty,Wzór przemysłowy,Andrzej Danisz,Przemysłowy Instytut Motoryzacji
23004,2016-08-05,Polska,Hak zwalniający,Wzór przemysłowy,Waldemar Leon Filutowski,Przemysłowy Instytut Motoryzacji
2301382,2013-09-10,Polska,Statek- trimaran,Wzór przemysłowy,Jerzy Pietrzak/Zbigniew Szyca/Benedykt Hac/Andrzej Lerch,Akademia Sztuk Pięknych w Gdańsku; Wydział Architektury i Wzornictwa
23044,2016-09-26,Polska,Giętarka do blachy,Wzór przemysłowy,Zenon Włodzimierz Syroka/Damian Supiński,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
23091,2016-10-06,Polska,Suwnica,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
23107,2016-10-26,Polska,Urządzenie do przenoszenia dłużnic,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Wilczewski,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
23108,2016-10-26,Polska,Urządzenie do wyrywania krzewów,Wzór przemysłowy,Zenon Włodzimierz Syroka/Marek Grzegorz Zdziech,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
23241,2016-12-15,Polska,Giętarka do prętów,Wzór przemysłowy,Zenon Włodzimierz Syroka/Daniel Śmieciński,Uniwersytet Warmińsko-Mazurski w Olsztynie; Wydział Nauk Technicznych
23255,2017-03-23,Polska,Krzesło,Wzór przemysłowy,Hubert Robert Albertusiak/Roman Kurzawski,Akademia Sztuk Pięknych im. Jana Matejki w Krakowie; Wydział Architektury Wnętrz
2327734,2014-10-16,Urząd Harmonizacji Rynku Wewnętrznego,Odzież ognioodporna,Wzór przemysłowy,Marcin Henryk Struszczyk/Grażyna Grabowska/Elżbieta Maklewska,Instytut Technologii Bezpieczeństwa MORATEX
2339,2015-09-18,Kazachstan,Pojazd szynowy,Wzór przemysłowy,Bartosz Rafał Piotrowski,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Inżynierii Mechanicznej/Pojazdy Szynowe PESA Bydgoszcz SA
23428,2017-03-07,Polska,Bezzałogowy statek powietrzny.,Wzór przemysłowy,Maciej Kalwara/Łukasz Piotr Święch,Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Budowy Maszyn i Lotnictwa
23429,2017-03-07,Polska,Bezzałogowy statek powietrzny.,Wzór przemysłowy,Maciej Kalwara/Łukasz Piotr Święch,Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Budowy Maszyn i Lotnictwa
23436,2017-03-14,Polska,Urządzenie do rehabilitacji,Wzór przemysłowy,Jacek Stanisław Tutak/Szymon Gurak,Politechnika Rzeszowska im. Ignacego Łukasiewicza; Wydział Budowy Maszyn i Lotnictwa
23692,2017-09-26,Polska,Pojazd ratowniczo-gaśniczy z turbinowym zespołem gaśniczym,Wzór przemysłowy,Tomasz Węsierski/Małgorzata Majder-Łopatka/Wiktor Wąsik/Jacek Pirszel/Jaroslaw Paczoska/Jacek Bronisław Roguski,Centrum Naukowo-Badawcze Ochrony Przeciwpożarowej im. Józefa Tuliszkowskiego - Państwowy Instytut Badawczy
24867,2016-10-20,Polska,Opakowanie na produkty głęboko mrożone.,Wzór przemysłowy,Agnieszka Cholewa-Wójcik/Magdalena Beata Jodłowska,Uniwersytet Ekonomiczny w Krakowie; Wydział Towaroznawstwa i Zarządzania Produktem
2573048-0001,2014-11-06,Urząd Harmonizacji Rynku Wewnętrznego,Element wytłaczany,Wzór przemysłowy,Janina Adamus/Wojciech Więckowski/Piotr Lacki/Julita Kinga Winowiecka,Politechnika Częstochowska; Wydział Budownictwa/Politechnika Częstochowska; Wydział Inżynierii Mechanicznej i Informatyki
2573048-0002,2014-11-06,Urząd Harmonizacji Rynku Wewnętrznego,Element wytłaczany,Wzór przemysłowy,Janina Adamus/Julita Kinga Winowiecka/Piotr Lacki/Wojciech Więckowski,Politechnika Częstochowska; Wydział Budownictwa/Politechnika Częstochowska; Wydział Inżynierii Mechanicznej i Informatyki
2573048-0003,2014-11-06,Urząd Harmonizacji Rynku Wewnętrznego,Element wytłaczany,Wzór przemysłowy,Piotr Lacki/Julita Kinga Winowiecka/Janina Adamus/Wojciech Więckowski,Politechnika Częstochowska; Wydział Budownictwa/Politechnika Częstochowska; Wydział Inżynierii Mechanicznej i Informatyki
2714816,2015-06-08,Urząd Harmonizacji Rynku Wewnętrznego,2714816 Trenażer czterokończynowy,Wzór przemysłowy,Agata Barbara Bonenberg,Politechnika Poznańska; Wydział Architektury
2714824,2015-06-08,Urząd Harmonizacji Rynku Wewnętrznego,2714824 Pojazd transportowy lub rehabilitacyjny dla osób z niepełnosprawnościami ruchu,Wzór przemysłowy,Agata Barbara Bonenberg,Politechnika Poznańska; Wydział Architektury
29631,2015-06-25,Ukraina,Pojazd szynowy,Wzór przemysłowy,Bartosz Rafał Piotrowski,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Inżynierii Mechanicznej/Pojazdy Szynowe PESA Bydgoszcz SA
3167,2014-08-26,Białoruś,Pojazd szynowy,Wzór przemysłowy,Bartosz Rafał Piotrowski,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Inżynierii Mechanicznej/Pojazdy Szynowe PESA Bydgoszcz SA
92293,2015-03-11,Federacja Rosyjska,Pojazd szynowy,Wzór przemysłowy,Bartosz Rafał Piotrowski,Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jędrzeja Śniadeckich w Bydgoszczy; Wydział Inżynierii Mechanicznej/Pojazdy Szynowe PESA Bydgoszcz SA
decyzja UP RP z dn. 2016-07-11,2016-07-11,Polska,Forma do wypieku chleba,Wzór przemysłowy,Tomasz Górski/Jan Wajs,Politechnika Gdańska/Politechnika Gdańska; Wydział Mechaniczny
decyzja UP RP z dn. 2016-09-16,2016-09-16,Polska,Forma do wypieku chleba,Wzór przemysłowy,Tomasz Górski/Jan Wajs,Politechnika Gdańska/Politechnika Gdańska; Wydział Mechaniczny
decyzja UP RP z dn. 2016-12-28,2016-12-28,Polska,Stojak na deski do krojenia,Wzór przemysłowy,Agnieszka Ebertowska/Mateusz Gackowski/AGNIESZKA MONIKA EBERTOWSKA,Politechnika Gdańska/Politechnika Gdańska; Wydział Zarządzania i Ekonomii
